Date,PMI_Manufacturing,Unemployment_Rate,GDP per capita,BAA_Bond_Rate,Market_Stress,US_Bonds_Rate_1y,Money_Velocity,Population,Consumer_Price_Index,GDP,Corporate_Profits,AAA_Bond_Rate,US_Trade_Balance,US_Debt,US_Market_Cap,Credit_Card_Transactions,Consumer_Confidence_Index,US_Bonds_Rate_10y,Effective_Rate
1997-04-01,17349.0,5.1,42128.0,8.34,0.858,5.99,8.002,272083.0,159.9,11479.33,565.264,7.73,5.16,63.10907,39.7115855023993,2324250.0,101.876185332347,6.89,5.51
1997-05-01,17362.0,4.9,42128.0,8.2,0.806,5.87,8.002,272342.0,159.9,11479.33,565.264,7.58,5.05,63.10907,42.9164168277964,2302800.0,102.067733743324,6.71,5.5
1997-06-01,17387.0,5.0,42128.0,8.02,0.761,5.69,8.002,272622.0,160.2,11479.33,565.264,7.41,4.93,63.10907,45.2638231411468,2295500.0,102.242246508386,6.49,5.56
1997-07-01,17389.0,4.9,42514.0,7.75,0.597,5.54,8.102,272912.0,160.4,11622.911,587.262,7.14,5.05,62.48709,47.6273711637351,2269500.0,102.359688292064,6.22,5.52
1997-08-01,17452.0,4.8,42514.0,7.82,0.558,5.56,8.102,273237.0,160.8,11622.911,587.262,7.22,5.14,62.48709,47.6865879726127,2272400.0,102.36242929056,6.3,5.54
1997-09-01,17465.0,4.9,42514.0,7.7,0.646,5.52,8.102,273553.0,161.2,11622.911,587.262,7.15,4.95,62.48709,48.4996187769938,2234750.0,102.373632246795,6.21,5.54
1997-10-01,17513.0,4.7,42745.0,7.57,0.656,5.46,8.196,273852.0,161.5,11722.722,589.208,7.0,4.97,62.77032,49.4408603460734,2215500.0,102.366535391692,6.03,5.5
1997-11-01,17556.0,4.6,42745.0,7.42,0.692,5.46,8.196,274126.0,161.7,11722.722,589.208,6.87,5.14,62.77032,48.7314489686683,2215000.0,102.347605671779,5.88,5.52
1997-12-01,17588.0,4.7,42745.0,7.32,0.585,5.53,8.196,274372.0,161.8,11722.722,589.208,6.76,5.16,62.77032,49.9765281864231,2235250.0,102.315046558331,5.81,5.5
1998-01-01,17619.0,4.6,43062.0,7.19,0.5,5.24,8.238,274626.0,162.0,11839.876,514.609,6.61,5.04,62.50988,49.924498101799,2275200.0,102.472083951116,5.54,5.56
1998-02-01,17627.0,4.6,43062.0,7.25,0.377,5.31,8.238,274838.0,162.0,11839.876,514.609,6.67,5.09,62.50988,52.6996432215704,2224250.0,102.640014955875,5.57,5.51
1998-03-01,17637.0,4.7,43062.0,7.32,0.402,5.39,8.238,275047.0,162.0,11839.876,514.609,6.72,5.03,62.50988,55.5261963349057,2221750.0,102.647797258566,5.65,5.49
1998-04-01,17637.0,4.3,43342.0,7.33,0.429,5.38,8.326,275304.0,162.2,11949.492,512.233,6.69,4.95,61.85196,57.2448812541473,2182500.0,102.625714057213,5.64,5.45
1998-05-01,17624.0,4.4,43342.0,7.3,0.436,5.44,8.326,275564.0,162.6,11949.492,512.233,6.69,5.0,61.85196,56.8894276269608,2134600.0,102.523848561122,5.65,5.49
1998-06-01,17608.0,4.5,43342.0,7.13,0.419,5.41,8.326,275836.0,162.8,11949.492,512.233,6.53,4.98,61.85196,56.4233872222298,2214250.0,102.401406944998,5.5,5.56
1998-07-01,17422.0,4.5,43748.0,7.15,0.374,5.36,8.469,276115.0,163.2,12099.191,507.761,6.55,4.96,60.58693,58.0705779081905,2333750.0,102.261344092275,5.46,5.54
1998-08-01,17563.0,4.5,43748.0,7.14,0.603,5.21,8.469,276418.0,163.4,12099.191,507.761,6.52,4.9,60.58693,53.3936228220561,2237600.0,102.063479857826,5.34,5.55
1998-09-01,17557.0,4.6,43748.0,7.09,1.014,4.71,8.469,276714.0,163.5,12099.191,507.761,6.4,4.61,60.58693,50.1651235364278,2153000.0,101.815972874728,4.81,5.51
1998-10-01,17512.0,4.5,44321.0,7.18,1.338,4.12,8.511,277003.0,163.9,12294.737,490.487,6.37,3.96,60.40696,50.6531261382298,2164400.0,101.676006696798,4.53,5.07
1998-11-01,17465.0,4.4,44321.0,7.34,0.918,4.53,8.511,277277.0,164.1,12294.737,490.487,6.41,4.41,60.40696,55.8790096481152,2203750.0,101.772142629553,4.83,4.83
1998-12-01,17449.0,4.4,44321.0,7.23,0.768,4.52,8.511,277526.0,164.4,12294.737,490.487,6.22,4.39,60.40696,57.0383845600187,2220250.0,101.919131756006,4.65,4.68
1999-01-01,17427.0,4.3,44627.0,7.29,0.726,4.51,8.578,277790.0,164.7,12410.778,523.039,6.24,4.34,60.04894,58.9662191873068,2287200.0,102.165583862855,4.72,4.63
1999-02-01,17395.0,4.4,44627.0,7.39,0.666,4.7,8.578,277992.0,164.7,12410.778,523.039,6.4,4.44,60.04894,58.2997286090052,2240500.0,102.379738561263,5.0,4.76
1999-03-01,17368.0,4.2,44627.0,7.53,0.652,4.78,8.578,278198.0,164.8,12410.778,523.039,6.62,4.44,60.04894,59.7840802400251,2227000.0,102.416020070654,5.23,4.81
1999-04-01,17344.0,4.3,44876.0,7.48,0.604,4.69,8.647,278451.0,165.9,12514.408,537.853,6.64,4.29,59.19227,62.1668620890372,2237500.0,102.411067502869,5.18,4.74
1999-05-01,17333.0,4.2,44876.0,7.72,0.653,4.85,8.647,278717.0,166.0,12514.408,537.853,6.93,4.5,59.19227,62.9455527494763,2214400.0,102.455919077025,5.54,4.74
1999-06-01,17295.0,4.3,44876.0,8.02,0.835,5.1,8.647,279001.0,166.0,12514.408,537.853,7.23,4.57,59.19227,62.3427125425497,2192250.0,102.467344810909,5.9,4.76
1999-07-01,17308.0,4.3,45326.0,7.95,0.849,5.03,8.82,279295.0,166.7,12679.977,536.775,7.19,4.55,58.39258,64.2542978108055,2193200.0,102.410234699602,5.79,4.99
1999-08-01,17287.0,4.2,45326.0,8.15,0.96,5.2,8.82,279602.0,167.1,12679.977,536.775,7.4,4.72,58.39258,61.5005964476692,2180250.0,102.346909289038,5.94,5.07
1999-09-01,17281.0,4.2,45326.0,8.2,1.016,5.25,8.82,279903.0,167.8,12679.977,536.775,7.39,4.68,58.39258,60.1979430965846,2162000.0,102.336315387943,5.92,5.22
1999-10-01,17272.0,4.1,45932.0,8.38,1.277,5.43,8.902,280203.0,168.1,12888.281,556.245,7.55,4.86,58.34336,59.3237406289936,2102800.0,102.315142556064,6.11,5.2
1999-11-01,17282.0,4.1,45932.0,8.15,1.032,5.55,8.902,280471.0,168.4,12888.281,556.245,7.36,5.07,58.34336,62.8075053373,2085750.0,102.436393065474,6.03,5.42
1999-12-01,17280.0,4.0,45932.0,8.19,1.025,5.84,8.902,280716.0,168.8,12888.281,556.245,7.55,5.2,58.34336,63.1987537761486,2097250.0,102.604664272872,6.28,5.3
2000-01-01,17284.0,4.0,45983.0,8.33,1.054,6.12,8.989,280976.0,169.3,12935.252,527.574,7.78,5.32,57.72134,62.8660189009962,2109800.0,102.840788569758,6.66,5.45
2000-02-01,17285.0,4.1,45983.0,8.29,1.013,6.22,8.989,281190.0,170.0,12935.252,527.574,7.68,5.55,57.72134,59.923865914473,2147500.0,102.894911468218,6.52,5.73
2000-03-01,17302.0,4.0,45983.0,8.37,0.972,6.22,8.989,281409.0,171.0,12935.252,527.574,7.68,5.69,57.72134,61.6246839648728,2079000.0,102.812086562355,6.26,5.85
2000-04-01,17298.0,3.8,46704.0,8.4,1.141,6.15,9.251,281653.0,170.9,13170.749,519.811,7.64,5.66,55.48491,64.0181920098078,2015400.0,102.793121799397,5.99,6.02
2000-05-01,17279.0,4.0,46704.0,8.9,1.393,6.33,9.251,281877.0,171.2,13170.749,519.811,7.99,5.79,55.48491,63.338333076556,1989500.0,102.767219403005,6.44,6.27
2000-06-01,17296.0,4.0,46704.0,8.48,1.337,6.17,9.251,282126.0,172.2,13170.749,519.811,7.67,5.69,55.48491,64.3315696087416,2028250.0,102.666033127503,6.1,6.53
2000-07-01,17322.0,4.0,46624.0,8.35,1.078,6.08,9.37,282385.0,172.7,13183.89,513.298,7.65,5.96,54.99213,64.6789448372071,2085600.0,102.631779576622,6.05,6.54
2000-08-01,17287.0,4.1,46624.0,8.26,0.884,6.18,9.37,282653.0,172.7,13183.89,513.298,7.55,6.09,54.99213,65.9681386953433,2117250.0,102.596092234945,5.83,6.5
2000-09-01,17230.0,3.9,46624.0,8.35,0.915,6.13,9.37,282932.0,173.6,13183.89,513.298,7.62,6.0,54.99213,66.1083437956433,2119600.0,102.545072987091,5.8,6.52
2000-10-01,17217.0,3.9,46777.0,8.34,1.071,6.01,9.546,283201.0,173.9,13262.25,491.81,7.55,6.11,54.2579,64.0261528872464,2116250.0,102.433506844499,5.74,6.51
2000-11-01,17202.0,3.9,46777.0,8.28,1.065,6.09,9.546,283453.0,174.2,13262.25,491.81,7.45,6.17,54.2579,63.9463567980976,2211250.0,102.17514488583,5.72,6.51
2000-12-01,17181.0,3.9,46777.0,8.02,1.246,5.6,9.546,283696.0,174.6,13262.25,491.81,7.21,5.77,54.2579,63.8902560265013,2306400.0,101.632797784664,5.24,6.4
2001-01-01,17104.0,4.2,46519.0,7.93,1.071,4.81,9.499,283920.0,175.6,13219.251,528.836,7.15,5.15,55.14434,64.4254143051348,2395750.0,101.095348474983,5.16,5.98
2001-02-01,17028.0,4.2,46519.0,7.87,0.869,4.68,9.499,284137.0,176.0,13219.251,528.836,7.1,4.88,55.14434,64.1760046978542,2486500.0,100.702551195291,5.1,5.49
2001-03-01,16938.0,4.3,46519.0,7.84,0.962,4.3,9.499,284350.0,176.1,13219.251,528.836,6.98,4.42,55.14434,59.7594035523308,2585400.0,100.533032123184,4.89,5.31
2001-04-01,16802.0,4.4,46698.0,8.07,1.161,3.98,9.459,284581.0,176.4,13301.394,551.684,7.2,3.87,54.03165,60.092917488315,2697250.0,100.499048933967,5.14,4.8
2001-05-01,16661.0,4.3,46698.0,8.07,0.9,3.78,9.459,284810.0,177.3,13301.394,551.684,7.29,3.62,54.03165,63.8312518760744,2819250.0,100.625335226166,5.39,4.21
2001-06-01,16515.0,4.5,46698.0,7.97,0.77,3.58,9.459,285062.0,177.7,13301.394,551.684,7.18,3.49,54.03165,62.4747183605462,2947400.0,100.706518604568,5.28,3.97
2001-07-01,16382.0,4.6,46390.0,7.97,0.732,3.62,9.098,285309.0,177.4,13248.142,505.61,7.13,3.51,54.79763,60.7987195162783,3030750.0,100.61813580165,5.24,3.77
2001-08-01,16232.0,4.9,46390.0,7.85,0.63,3.47,9.098,285570.0,177.4,13248.142,505.61,7.02,3.36,54.79763,59.8657046804808,3120000.0,100.30833286811,4.97,3.65
2001-09-01,16117.0,5.0,46390.0,8.03,1.026,2.82,9.098,285843.0,178.1,13248.142,505.61,7.17,2.64,54.79763,54.5954165014004,3262200.0,99.8619534528108,4.73,3.07
2001-10-01,15972.0,5.3,46400.0,7.91,0.934,2.33,9.086,286098.0,177.6,13284.881,489.453,7.03,2.16,55.75216,55.0646399833664,3527500.0,99.7010163829093,4.57,2.49
2001-11-01,15825.0,5.5,46400.0,7.81,0.812,2.18,9.086,286341.0,177.5,13284.881,489.453,6.97,1.87,55.75216,56.9918279251659,3656500.0,99.8528107146677,4.65,2.09
2001-12-01,15711.0,5.7,46400.0,8.05,0.902,2.22,9.086,286570.0,177.4,13284.881,489.453,6.77,1.69,55.75216,57.7323768417139,3589400.0,100.220158156761,5.09,1.82
2002-01-01,15587.0,5.7,46683.0,7.87,0.713,2.16,9.05,286788.0,177.7,13394.91,538.088,6.55,1.65,55.6965,57.6208309001926,3550500.0,100.575385876392,5.04,1.73
2002-02-01,15515.0,5.7,46683.0,7.89,0.668,2.23,9.05,286994.0,178.0,13394.91,538.088,6.51,1.72,55.6965,56.4110585016786,3554250.0,100.788194870191,4.91,1.74
2002-03-01,15443.0,5.7,46683.0,8.11,0.674,2.57,9.05,287190.0,178.5,13394.91,538.088,6.81,1.79,55.6965,59.4904195522896,3610800.0,100.980617227147,5.28,1.73
2002-04-01,15392.0,5.9,46866.0,8.03,0.639,2.48,9.15,287397.0,179.3,13477.356,596.152,6.76,1.71,56.27087,58.1882073181068,3689250.0,101.034820120546,5.21,1.75
2002-05-01,15337.0,5.8,46866.0,8.09,0.535,2.35,9.15,287623.0,179.5,13477.356,596.152,6.75,1.73,56.27087,57.0232031480119,3712000.0,101.008046525499,5.16,1.75
2002-06-01,15298.0,5.8,46866.0,7.95,0.676,2.2,9.15,287864.0,179.6,13477.356,596.152,6.63,1.7,56.27087,53.9080649776182,3635200.0,100.750436265319,4.93,1.75
2002-07-01,15256.0,5.8,46936.0,7.9,0.893,1.96,9.199,288105.0,180.0,13531.741,652.139,6.53,1.68,56.7026,48.2562166257774,3504250.0,100.405542804665,4.65,1.73
2002-08-01,15171.0,5.7,46936.0,7.58,0.958,1.76,9.199,288360.0,180.5,13531.741,652.139,6.37,1.62,56.7026,48.7076452052338,3516800.0,100.121316742692,4.26,1.74
2002-09-01,15119.0,5.7,46936.0,7.4,0.904,1.72,9.199,288618.0,180.8,13531.741,652.139,6.15,1.63,56.7026,46.7630369904512,3555000.0,99.8726670296467,3.87,1.75
2002-10-01,15060.0,5.7,46883.0,7.73,1.018,1.65,9.132,288870.0,181.2,13549.421,725.113,6.32,1.58,57.91028,45.5427749651946,3555750.0,99.6849507213977,3.94,1.75
2002-11-01,14992.0,5.9,46883.0,7.62,0.796,1.49,9.132,289106.0,181.5,13549.421,725.113,6.31,1.23,57.91028,47.8747501103986,3482400.0,99.7004137701344,4.05,1.34
2002-12-01,14912.0,6.0,46883.0,7.45,0.662,1.45,9.132,289313.0,181.8,13549.421,725.113,6.21,1.19,57.91028,47.5248461326291,3482750.0,99.6978079506886,4.03,1.24
2003-01-01,14866.0,5.8,47027.0,7.35,0.557,1.36,9.048,289518.0,182.6,13619.434,721.524,6.17,1.17,57.81906,47.3498941437444,3414500.0,99.5142292254232,4.05,1.24
2003-02-01,14781.0,5.9,47027.0,7.06,0.544,1.3,9.048,289714.0,183.6,13619.434,721.524,5.95,1.17,57.81906,44.3759913048487,3437000.0,99.351405100918,3.9,1.26
2003-03-01,14721.0,5.9,47027.0,6.95,0.46,1.24,9.048,289911.0,183.9,13619.434,721.524,5.89,1.13,57.81906,44.2455265722382,3540800.0,99.4369411091827,3.81,1.25
2003-04-01,14609.0,6.0,47342.0,6.85,0.27,1.27,8.932,290125.0,183.2,13741.107,723.377,5.74,1.13,58.96101,46.6297625363917,3629750.0,99.8834633949219,3.96,1.26
2003-05-01,14557.0,6.1,47342.0,6.38,0.022,1.18,8.932,290346.0,182.9,13741.107,723.377,5.22,1.07,58.96101,49.3649327095127,3719200.0,100.32369569301,3.57,1.26
2003-06-01,14493.0,6.3,47342.0,6.19,-0.033,1.01,8.932,290584.0,183.1,13741.107,723.377,4.97,0.92,58.96101,52.2927561166465,3701500.0,100.484307007876,3.33,1.22
2003-07-01,14402.0,6.2,48012.0,6.62,0.032,1.12,8.941,290820.0,183.7,13970.157,763.915,5.49,0.9,58.64541,52.1439345372365,3616250.0,100.486662266286,3.98,1.01
