MONTH,AAA Bond Rate,BAA Bond Rate,Consumer Confidence Index,Consumer Price Index,Corporate Profits,Credit Card Transactions,Dow Jones,Effective Rate,GDP,GDP per capita,House Majority,Money Velocity,NASDAQ,NASDAQ100,PMI Manufacturing,Population,Presidency,S&P500,S&P500-BBlower,S&P500-BBmiddle,S&P500-BBupper,S&P500-MACD,S&P500-MACDhist,S&P500-MACDsignal,S&P500-RSI,Senate Majority,Targeted Rate,US Bonds Rate 10y,US Bonds Rate 1y,US Debt,US Market Cap,US Trade Balance,Unemployment Rate
2020-04-01,2.43,4.13,99.0674046699529,256.094,1822.599,17032000.0,23293.9,0.05,17378.712,52394.0,1,1.568,8292.407762,8436.999,11423.0,331696.325,2,2761.98,2894.8695000000016,2500.1659336885723,3289.573066311431,103.85035531829999,-31.947525004005144,135.79788032230513,47.37072659303133,2,0.05,0.66,0.18,134.83528,101.804075313647,0.14,14.7
2020-05-01,2.5,3.95,98.5632208739327,255.944,1822.599,20326400.0,24271.02,0.05,17378.712,52394.0,1,1.568,9105.65565,9208.012,11656.0,331671.367,2,2919.62,2895.7755000000016,2500.93205424085,3290.618945759153,93.91498206151982,-33.50631860862825,127.42130067014807,52.736896859830686,2,0.05,0.67,0.16,134.83528,105.655547818415,0.13,13.2
2020-06-01,2.44,3.64,98.5130203377459,257.217,1822.599,17678500.0,26062.27,0.08,17378.712,52394.0,1,1.568,9839.970955,9898.711,11990.0,331699.141,2,3104.66,2911.7355000000016,2510.269305633699,3313.2016943663043,99.8216271502356,-22.07973881592997,121.90136596616557,58.1331381494247,2,0.08,0.73,0.18,134.83528,113.166214223466,0.16,11.0
2020-07-01,2.14,3.31,98.5304571223753,258.543,2390.745,16563000.0,26385.83,0.09,18743.72,56484.0,1,1.261,10499.862909,10658.309,12025.0,331757.805,2,3207.62,2935.9550000000017,2524.5775197462085,3347.332480253795,111.52510547159136,-8.301008395659366,119.82611386725073,60.81407641087234,2,0.09,0.62,0.15,126.1345,115.094338739081,0.13,10.2
2020-08-01,2.25,3.27,98.7339399578585,259.58,2390.745,14013400.0,27821.37,0.1,18743.72,56484.0,1,1.261,11212.290381,11406.495,12050.0,331832.647,2,3391.71,2977.175000000002,2556.701725629373,3397.648274370631,134.1087981111541,11.426147395122698,122.6826507160314,65.11535047003738,2,0.1,0.65,0.13,126.1345,120.63801281514,0.1,8.4
2020-09-01,2.31,3.36,99.0489488152401,260.19,2390.745,11824250.0,27733.4,0.09,18743.72,56484.0,1,1.261,11088.679524,11330.842,12095.0,331907.154,2,3365.52,3015.0815000000016,2598.111066934344,3432.0519330656593,148.18503823490073,20.401910015095467,127.78312821980526,64.03839572234006,2,0.09,0.68,0.13,126.1345,119.745551625588,0.11,7.9
2020-10-01,2.35,3.44,99.1989082549228,260.352,2291.749,7871400.0,28005.11,0.09,18924.262,57005.0,1,1.233,11435.233864,11604.979,12122.0,331993.786,2,3418.7,3048.2735000000016,2614.1121941573915,3482.4348058426117,161.7669923120825,27.18709127382178,134.57990103826072,65.29361882229628,2,0.09,0.79,0.13,127.84231,121.471095224738,0.1,6.9
2020-11-01,2.3,3.3,99.1554560431301,260.721,2291.749,5948250.0,29124.04,0.09,18924.262,57005.0,1,1.233,11794.461307,11893.281,12157.0,332057.046,2,3548.99,3085.5240000000013,2615.2547363478157,3555.793263652187,180.9581302094516,37.102583336952705,143.8555468724989,68.22032269806499,2,0.09,0.87,0.12,127.84231,128.247956044718,0.09,6.7
2020-12-01,2.26,3.16,99.1585453730779,261.564,2291.749,5384500.0,30148.58,0.09,18924.262,57005.0,1,1.233,12619.050909,12622.083,12190.0,332069.17,2,3695.31,3125.099500000001,2593.449831271644,3656.749168728358,205.60397180756763,49.39873994805498,156.20523185951265,71.16148896118702,2,0.09,0.93,0.1,127.84231,134.594086566581,0.09,6.7
2021-01-01,2.45,3.24,99.1646812637769,262.2,2587.196,4944600.0,30821.35,0.09,19216.224,57889.0,1,1.215,13186.605789,13048.074,12184.0,332024.15,1,3793.75,3172.051500000001,2581.6025090355165,3762.5004909644854,230.42309019005097,59.374286664430656,171.04880352562031,72.9737019960325,1,0.09,1.08,0.1,126.07672,138.83573572322,0.08,6.3
2021-02-01,2.7,3.42,99.3054271666897,263.346,2587.196,4431750.0,31283.91,0.08,19216.224,57889.0,1,1.215,13737.403684,13473.78,12222.0,331959.692,1,3883.43,3221.714500000001,2570.4965681991516,3872.9324318008503,254.39632436219563,66.67801666926024,187.71830769293538,74.54315961869136,1,0.08,1.26,0.07,126.07672,142.342923693117,0.04,6.2
2021-03-01,3.04,3.74,99.6747656297087,265.028,2587.196,3975250.0,32373.29,0.07,19216.224,57889.0,1,1.215,13168.811304,12900.192,12268.0,331975.37,1,3910.51,3267.434500000001,2560.022391551911,3974.8466084480915,272.43989729635814,67.77727168273822,204.66262561361992,75.01498403103761,1,0.07,1.61,0.08,126.07672,144.964862091847,0.03,6.1
2021-04-01,2.9,3.6,99.9211126414719,266.727,2824.269,3788000.0,33803.29,0.07,19544.248,58864.0,1,1.202,13900.438095,13832.341,12240.0,332038.862,1,4141.18,3329.6185000000014,2548.4140295500592,4110.822970449944,301.87289720436183,77.76821727259352,224.10467993176832,78.64567221608887,1,0.07,1.64,0.06,123.78842,150.286006229152,0.02,6.1
2021-05-01,2.96,3.62,99.8619073490015,268.599,2824.269,3621600.0,34270.31,0.06,19544.248,58864.0,1,1.202,13517.6825,13466.804,12268.0,332106.81,1,4167.85,3388.903000000001,2544.74499076004,4233.061009239962,323.6203142581612,79.61250746111432,244.0078067970469,79.02518296859616,1,0.06,1.62,0.05,123.78842,153.506602611261,0.02,5.8
2021-06-01,2.79,3.44,99.6502719365866,270.955,2824.269,3279750.0,34289.91,0.08,19544.248,58864.0,1,1.202,14097.169091,14064.488,12288.0,332181.181,1,4238.49,3451.943500000001,2553.475320835605,4350.411679164397,342.60600779879405,78.87856080139773,263.7274469973963,80.03716489897366,1,0.08,1.52,0.07,123.78842,155.217816631022,0.04,5.9
2021-07-01,2.57,3.24,99.1782647978159,272.184,2827.118,2997800.0,34798.8,0.1,19672.594,59202.0,1,1.196,14639.072857,14849.663,12350.0,332281.395,1,4363.71,3514.884000000002,2548.667236154555,4481.1007638454485,363.56555678021505,79.87048782625499,283.69506895396006,81.72076976450413,1,0.1,1.32,0.08,120.71513,154.784932213129,0.05,5.4
2021-08-01,2.55,3.24,98.604344746722,273.092,2827.118,2788750.0,35243.97,0.09,19672.594,59202.0,1,1.196,14856.517727,15173.003,12391.0,332433.994,1,4454.21,3578.7570000000023,2543.9354981534534,4613.578501846551,383.06303183084174,79.49437030150534,303.5686615293364,82.84673337290957,1,0.09,1.28,0.07,120.71513,156.607785831792,0.05,5.2
2021-09-01,2.53,3.23,98.303045912499,274.214,2827.118,2681750.0,34688.42,0.08,19672.594,59202.0,1,1.196,15023.538571,15315.131,12413.0,332544.706,1,4445.54,3637.124000000002,2546.5166620016,4727.731337998404,393.28181676417216,71.7705241878686,321.51129257630356,82.32355980455623,1,0.08,1.37,0.08,120.71513,155.120974898417,0.04,4.8
2021-10-01,2.68,3.35,98.1148462882307,276.59,2760.777,2396600.0,35055.52,0.08,20006.181,60154.0,1,1.202,14879.012381,15143.725,12466.0,332642.317,1,4460.71,3696.2940000000026,2562.633747959766,4829.954252040239,398.0162856804377,61.203994483307326,336.8122911971304,82.53142371019734,1,0.08,1.58,0.11,121.63566,156.854104745479,0.05,4.5
2021-11-01,2.62,3.28,97.9511481023538,278.524,2760.777,2086500.0,35848.57,0.08,20006.181,60154.0,1,1.202,15814.932857,16237.205,12514.0,332741.721,1,4667.39,3797.0440000000026,2694.6639870027025,4899.424012997302,413.6771227438312,61.491865237360685,352.1852575064705,85.10189552344033,1,0.08,1.56,0.18,121.63566,159.942831534253,0.05,4.2
2021-12-01,2.65,3.3,97.8488575665398,280.126,2760.777,1857250.0,35641.33,0.08,20006.181,60154.0,1,1.202,15474.431818,16135.422,12555.0,332838.487,1,4674.77,3892.683500000003,2835.109329262593,4950.257670737413,421.82145807562074,55.70896045532015,366.1124976203006,85.18572146365648,1,0.08,1.47,0.3,121.63566,157.338219751124,0.06,3.9
2022-01-01,2.93,3.58,97.6117508175202,281.933,2833.431,1768200.0,35456.15,0.08,19924.088,59877.0,1,1.198,14531.3775,15207.219,12581.0,332913.239,1,4573.82,3975.393500000003,2978.1381558022786,4972.648844197727,415.3422739842804,39.38382109118385,375.95845289309653,78.66544422544008,1,0.08,1.76,0.55,122.87943,158.100309865447,0.15,4.0
2022-02-01,3.25,3.97,97.3014768205669,284.182,2833.431,1658500.0,34648.48,0.08,19924.088,59877.0,1,1.198,13898.727895,14428.712,12631.0,332923.325,1,4435.98,4041.959500000002,3110.5161515890804,4973.402848410924,394.53696138868054,14.862806796467225,379.6741545922133,70.70721223077969,1,0.08,1.93,1.0,122.87943,155.27344911571,0.33,3.8
2022-03-01,3.43,4.29,97.061657227866,287.708,2833.431,1542750.0,34029.74,0.2,19924.088,59877.0,1,1.198,13623.263043,14151.31,12689.0,332993.972,1,4391.27,4101.142000000003,3241.633115285063,4960.650884714942,370.17374540764104,-7.60032734765781,377.77407275529885,68.29381903430085,1,0.2,2.13,1.34,122.87943,152.955709892514,0.44,3.6
2022-04-01,3.76,4.66,96.8936808699284,288.663,3043.114,1402600.0,34314.99,0.33,19895.271,59756.0,1,1.226,13394.163,13964.718,12750.0,333117.831,1,4391.3,4151.121500000003,3348.0378793907253,4954.20512060928,346.86964462012975,-24.723542508135267,371.593187128265,68.29460102008919,1,0.33,2.75,1.89,121.071,153.593891290941,0.76,3.6
2022-05-01,4.13,5.12,96.4835164576445,291.474,3043.114,1318250.0,32379.46,0.77,19895.271,59756.0,1,1.226,11829.729524,12375.009,12769.0,333250.655,1,4040.36,4184.863500000002,3464.1632224567416,4905.563777543262,296.6633018992011,-59.94390818325115,356.60721008245224,52.10515696909126,1,0.77,2.9,2.06,121.071,144.418277612655,0.98,3.6
2022-06-01,4.24,5.27,96.0742301066189,295.328,3043.114,1334250.0,31446.71,1.21,19895.271,59756.0,1,1.226,11418.919048,11918.65,12794.0,333383.566,1,3898.95,4208.876000000002,3563.856237840775,4853.895762159229,242.66650003067616,-91.15256804142086,333.819068072097,47.24517194658908,1,1.21,3.14,2.65,121.071,139.729508116115,1.49,3.6
2022-07-01,4.06,5.21,96.0501359681609,295.271,2890.812,1386400.0,31535.32,1.68,20054.663,60181.0,1,1.259,11622.6315,12140.192,12831.0,333537.25,1,3911.73,4227.013000000002,3639.387325812809,4814.638674187194,198.61537036125446,-108.16295816867404,306.7783285299285,47.71977127156638,1,1.68,2.9,3.02,120.23396,137.487350399894,2.23,3.5
2022-08-01,4.07,5.15,96.3257126151847,295.62,2890.812,1421250.0,33009.56,2.33,20054.663,60181.0,1,1.259,12570.260435,13090.348,12867.0,333709.887,1,4158.56,4250.175500000002,3713.935372875104,4786.4156271249,181.52909645659338,-100.19938565866812,281.7284821152615,55.960395122715276,1,2.33,2.9,3.28,120.23396,144.21860007502,2.63,3.7
2022-09-01,4.59,5.69,96.5519061030109,296.761,2890.812,1371750.0,30649.56,2.56,20054.663,60181.0,1,1.259,11402.85,11841.001,12884.0,333887.159,1,3850.52,4253.014000000002,3725.9454068017913,4780.082593198213,141.500715517539,-112.18221327817801,253.682928795717,46.17788130646598,1,2.56,3.52,3.89,120.23396,135.133459427388,3.13,3.5
2022-10-01,5.1,6.26,96.6544198421459,298.062,2890.812,1434000.0,30570.68,3.08,20054.663,60181.0,1,1.259,10801.494286,11212.393,12918.0,334064.228,1,3726.05,4245.145000000002,3692.1772232354424,4798.112776764562,98.59767386423346,-124.06820394518684,222.6658778094203,42.91346500099778,1,3.08,3.98,4.43,120.23396,131.97786126813,3.72,3.7
2022-11-01,4.9,6.07,96.6561101564144,298.349,2890.812,1582000.0,33417.96,3.78,20054.663,60181.0,1,1.259,10973.638095,11458.062,12926.0,334216.939,1,3917.49,4245.494000000003,3693.363292562088,4797.624707437919,79.1321264280059,-114.8270011051315,193.9591275331374,48.89715756515868,1,3.78,3.89,4.73,120.23396,142.09089167915,4.15,3.6
2022-12-01,4.43,5.59,96.7202396816986,298.112,2890.812,1677400.0,33482.26,4.1,20054.663,60181.0,1,1.259,10838.995714,11365.167,12934.0,334356.155,1,3912.38,4234.054000000004,3664.544097561171,4803.5639024388365,62.57191545742262,-105.10976966057183,167.68168511799445,48.75026983818365,1,4.1,3.62,4.68,120.23396,143.19295808879,4.25,3.5
2023-01-01,4.43,5.59,96.7202396816986,298.112,2890.812,1677400.0,33482.26,4.1,20054.663,60181.0,2,1.259,10838.995714,11365.167,12934.0,334483.547,1,3912.38,4221.2805000000035,3635.1856968334096,4807.375303166597,48.88432093109759,-95.03789134951748,143.92221228061507,48.750269838183655,1,4.1,3.62,4.68,120.23396,143.19295808879,4.25,3.5
