Date,GDP,GDP per capita,Consumer_Confidence_Index,Population,US_Bonds_Rate_1y,Consumer_Price_Index,US_Trade_Balance,AAA_Bond_Rate,US_Debt,Credit_Card_Transactions,Corporate_Profits,Unemployment_Rate,BAA_Bond_Rate,US_Market_Cap,Effective_Rate,Market_Stress,US_Bonds_Rate_10y,PMI_Manufacturing,Money_Velocity
1997-10-01,11722.722,42745.0,102.358808777497,273852.0,5.46,161.5,4.97,7.0,62.77032,2215500.0,589.208,4.7,7.57,49.4408603460734,5.5,-0.059,6.03,17513.0,8.196
1997-11-01,11722.722,42745.0,102.340112913096,274126.0,5.46,161.7,5.14,6.87,62.77032,2215000.0,589.208,4.6,7.42,48.7314489686683,5.52,-0.0358,5.88,17556.0,8.196
1997-12-01,11722.722,42745.0,102.307956031068,274372.0,5.53,161.8,5.16,6.76,62.77032,2235250.0,589.208,4.7,7.32,49.9765281864231,5.5,-0.1125,5.81,17588.0,8.196
1998-01-01,11839.876,43062.0,102.463053402556,274626.0,5.24,162.0,5.04,6.61,62.50988,2275200.0,514.609,4.6,7.19,49.924498101799,5.56,-0.1726,5.54,17619.0,8.238
1998-02-01,11839.876,43062.0,102.628909807629,274838.0,5.31,162.0,5.09,6.67,62.50988,2224250.0,514.609,4.6,7.25,52.6996432215704,5.51,-0.385,5.57,17627.0,8.238
1998-03-01,11839.876,43062.0,102.636595968677,275047.0,5.39,162.0,5.03,6.72,62.50988,2221750.0,514.609,4.7,7.32,55.5261963349057,5.49,-0.3558,5.65,17637.0,8.238
1998-04-01,11949.492,43342.0,102.614785580571,275304.0,5.38,162.2,4.95,6.69,61.85196,2182500.0,512.233,4.3,7.33,57.2448812541473,5.45,-0.2605,5.64,17637.0,8.326
1998-05-01,11949.492,43342.0,102.514178518718,275564.0,5.44,162.6,5.0,6.69,61.85196,2134600.0,512.233,4.4,7.3,56.8894276269608,5.49,-0.232,5.65,17624.0,8.326
1998-06-01,11949.492,43342.0,102.393249531776,275836.0,5.41,162.8,4.98,6.53,61.85196,2214250.0,512.233,4.5,7.13,56.4233872222298,5.56,-0.2047,5.5,17608.0,8.326
1998-07-01,12099.191,43748.0,102.254916998899,276115.0,5.36,163.2,4.96,6.55,60.58693,2333750.0,507.761,4.5,7.15,58.0705779081905,5.54,-0.2964,5.46,17422.0,8.469
1998-08-01,12099.191,43748.0,102.059497155699,276418.0,5.21,163.4,4.9,6.52,60.58693,2237600.0,507.761,4.5,7.14,53.3936228220561,5.55,0.34,5.34,17563.0,8.469
1998-09-01,12099.191,43748.0,101.815047844471,276714.0,4.71,163.5,4.61,6.4,60.58693,2153000.0,507.761,4.6,7.09,50.1651235364278,5.51,0.7863,4.81,17557.0,8.469
1998-10-01,12294.737,44321.0,101.676810792077,277003.0,4.12,163.9,3.96,6.37,60.40696,2164400.0,490.487,4.5,7.18,50.6531261382298,5.07,1.0894,4.53,17512.0,8.511
1998-11-01,12294.737,44321.0,101.771759072939,277277.0,4.53,164.1,4.41,6.41,60.40696,2203750.0,490.487,4.4,7.34,55.8790096481152,4.83,0.2925,4.83,17465.0,8.511
1998-12-01,12294.737,44321.0,101.916932313183,277526.0,4.52,164.4,4.39,6.22,60.40696,2220250.0,490.487,4.4,7.23,57.0383845600187,4.68,0.3842,4.65,17449.0,8.511
1999-01-01,12410.778,44627.0,102.160339779978,277790.0,4.51,164.7,4.34,6.24,60.04894,2287200.0,523.039,4.3,7.29,58.9662191873068,4.63,0.3155,4.72,17427.0,8.578
1999-02-01,12410.778,44627.0,102.37184883668,277992.0,4.7,164.7,4.44,6.4,60.04894,2240500.0,523.039,4.4,7.39,58.2997286090052,4.76,0.0777,5.0,17395.0,8.578
1999-03-01,12410.778,44627.0,102.407682128614,278198.0,4.78,164.8,4.44,6.62,60.04894,2227000.0,523.039,4.2,7.53,59.7840802400251,4.81,0.0603,5.23,17368.0,8.578
1999-04-01,12514.408,44876.0,102.402790744263,278451.0,4.69,165.9,4.29,6.64,59.19227,2237500.0,537.853,4.3,7.48,62.1668620890372,4.74,-0.0046,5.18,17344.0,8.647
1999-05-01,12514.408,44876.0,102.447088227399,278717.0,4.85,166.0,4.5,6.93,59.19227,2214400.0,537.853,4.2,7.72,62.9455527494763,4.74,0.0813,5.54,17333.0,8.647
1999-06-01,12514.408,44876.0,102.458372809124,279001.0,5.1,166.0,4.57,7.23,59.19227,2192250.0,537.853,4.3,8.02,62.3427125425497,4.76,0.0493,5.9,17295.0,8.647
1999-07-01,12679.977,45326.0,102.401968229349,279295.0,5.03,166.7,4.55,7.19,58.39258,2193200.0,536.775,4.3,7.95,64.2542978108055,4.99,0.133,5.79,17308.0,8.82
1999-08-01,12679.977,45326.0,102.339425133384,279602.0,5.2,167.1,4.72,7.4,58.39258,2180250.0,536.775,4.2,8.15,61.5005964476692,5.07,0.2077,5.94,17287.0,8.82
1999-09-01,12679.977,45326.0,102.328962108085,279903.0,5.25,167.8,4.68,7.39,58.39258,2162000.0,536.775,4.2,8.2,60.1979430965846,5.22,0.2626,5.92,17281.0,8.82
1999-10-01,12888.281,45932.0,102.308050842856,280203.0,5.43,168.1,4.86,7.55,58.34336,2102800.0,556.245,4.1,8.38,59.3237406289936,5.2,0.3149,6.11,17272.0,8.902
1999-11-01,12888.281,45932.0,102.427803437875,280471.0,5.55,168.4,5.07,7.36,58.34336,2085750.0,556.245,4.1,8.15,62.8075053373,5.42,0.091,6.03,17282.0,8.902
1999-12-01,12888.281,45932.0,102.593995842765,280716.0,5.84,168.8,5.2,7.55,58.34336,2097250.0,556.245,4.0,8.19,63.1987537761486,5.3,0.1036,6.28,17280.0,8.902
2000-01-01,12935.252,45983.0,102.827203088135,280976.0,6.12,169.3,5.32,7.78,57.72134,2109800.0,527.574,4.0,8.33,62.8660189009962,5.45,-0.0494,6.66,17284.0,8.989
2000-02-01,12935.252,45983.0,102.880657358736,281190.0,6.22,170.0,5.55,7.68,57.72134,2147500.0,527.574,4.1,8.29,59.923865914473,5.73,0.0854,6.52,17285.0,8.989
2000-03-01,12935.252,45983.0,102.798855661922,281409.0,6.22,171.0,5.69,7.68,57.72134,2079000.0,527.574,4.0,8.37,61.6246839648728,5.85,-0.0049,6.26,17302.0,8.989
2000-04-01,13170.749,46704.0,102.780125187393,281653.0,6.15,170.9,5.66,7.64,55.48491,2015400.0,519.811,3.8,8.4,64.0181920098078,6.02,0.3621,5.99,17298.0,9.251
2000-05-01,13170.749,46704.0,102.754542786129,281877.0,6.33,171.2,5.79,7.99,55.48491,1989500.0,519.811,4.0,8.9,63.338333076556,6.27,0.38,6.44,17279.0,9.251
2000-06-01,13170.749,46704.0,102.654606553855,282126.0,6.17,172.2,5.69,7.67,55.48491,2028250.0,519.811,4.0,8.48,64.3315696087416,6.53,0.3811,6.1,17296.0,9.251
2000-07-01,13183.89,46624.0,102.620776167273,282385.0,6.08,172.7,5.96,7.65,54.99213,2085600.0,513.298,4.0,8.35,64.6789448372071,6.54,0.1266,6.05,17322.0,9.37
2000-08-01,13183.89,46624.0,102.585529702776,282653.0,6.18,172.7,6.09,7.55,54.99213,2117250.0,513.298,4.1,8.26,65.9681386953433,6.5,0.0072,5.83,17287.0,9.37
2000-09-01,13183.89,46624.0,102.53514074065,282932.0,6.13,173.6,6.0,7.62,54.99213,2119600.0,513.298,3.9,8.35,66.1083437956433,6.52,0.0573,5.8,17230.0,9.37
2000-10-01,13262.25,46777.0,102.424952872932,283201.0,6.01,173.9,6.11,7.55,54.2579,2116250.0,491.81,3.9,8.34,64.0261528872464,6.51,0.3757,5.74,17217.0,9.546
2000-11-01,13262.25,46777.0,102.169782687211,283453.0,6.09,174.2,6.17,7.45,54.2579,2211250.0,491.81,3.9,8.28,63.9463567980976,6.51,0.3029,5.72,17202.0,9.546
2000-12-01,13262.25,46777.0,101.634135677712,283696.0,5.6,174.6,5.77,7.21,54.2579,2306400.0,491.81,3.9,8.02,63.8902560265013,6.4,0.6341,5.24,17181.0,9.546
2001-01-01,13219.251,46519.0,101.103325952963,283920.0,4.81,175.6,5.15,7.15,55.14434,2395750.0,528.836,4.2,7.93,64.4254143051348,5.98,0.4527,5.16,17104.0,9.499
2001-02-01,13219.251,46519.0,100.715381244207,284137.0,4.68,176.0,4.88,7.1,55.14434,2486500.0,528.836,4.2,7.87,64.1760046978542,5.49,0.3963,5.1,17028.0,9.499
2001-03-01,13219.251,46519.0,100.547956390581,284350.0,4.3,176.1,4.42,6.98,55.14434,2585400.0,528.836,4.3,7.84,59.7594035523308,5.31,0.6267,4.89,16938.0,9.499
2001-04-01,13301.394,46698.0,100.514393025647,284581.0,3.98,176.4,3.87,7.2,54.03165,2697250.0,551.684,4.4,8.07,60.092917488315,4.8,0.7256,5.14,16802.0,9.459
2001-05-01,13301.394,46698.0,100.639119191992,284810.0,3.78,177.3,3.62,7.29,54.03165,2819250.0,551.684,4.3,8.07,63.8312518760744,4.21,0.3265,5.39,16661.0,9.459
2001-06-01,13301.394,46698.0,100.719299640581,285062.0,3.58,177.7,3.49,7.18,54.03165,2947400.0,551.684,4.5,7.97,62.4747183605462,3.97,0.3692,5.28,16515.0,9.459
2001-07-01,13248.142,46390.0,100.632008708312,285309.0,3.62,177.4,3.51,7.13,54.79763,3030750.0,505.61,4.6,7.97,60.7987195162783,3.77,0.3516,5.24,16382.0,9.098
2001-08-01,13248.142,46390.0,100.326033043414,285570.0,3.47,177.4,3.36,7.02,54.79763,3120000.0,505.61,4.9,7.85,59.8657046804808,3.65,0.3138,4.97,16232.0,9.098
2001-09-01,13248.142,46390.0,99.8851681463888,285843.0,2.82,178.1,2.64,7.17,54.79763,3262200.0,505.61,5.0,8.03,54.5954165014004,3.07,1.1256,4.73,16117.0,9.098
2001-10-01,13284.881,46400.0,99.7262192739324,286098.0,2.33,177.6,2.16,7.03,55.75216,3527500.0,489.453,5.3,7.91,55.0646399833664,2.49,0.8195,4.57,15972.0,9.086
2001-11-01,13284.881,46400.0,99.8761383565468,286341.0,2.18,177.5,1.87,6.97,55.75216,3656500.0,489.453,5.5,7.81,56.9918279251659,2.09,0.6272,4.65,15825.0,9.086
2001-12-01,13284.881,46400.0,100.238947631974,286570.0,2.22,177.4,1.69,6.77,55.75216,3589400.0,489.453,5.7,8.05,57.7323768417139,1.82,0.6566,5.09,15711.0,9.086
2002-01-01,13394.91,46683.0,100.589786910552,286788.0,2.16,177.7,1.65,6.55,55.6965,3550500.0,538.088,5.7,7.87,57.6208309001926,1.73,0.4579,5.04,15587.0,9.05
2002-02-01,13394.91,46683.0,100.79996688732,286994.0,2.23,178.0,1.72,6.51,55.6965,3554250.0,538.088,5.7,7.89,56.4110585016786,1.74,0.4688,4.91,15515.0,9.05
2002-03-01,13394.91,46683.0,100.990012081334,287190.0,2.57,178.5,1.79,6.81,55.6965,3610800.0,538.088,5.7,8.11,59.4904195522896,1.73,0.1958,5.28,15443.0,9.05
2002-04-01,13477.356,46866.0,101.043545358627,287397.0,2.48,179.3,1.71,6.76,56.27087,3689250.0,596.152,5.9,8.03,58.1882073181068,1.75,0.3366,5.21,15392.0,9.15
2002-05-01,13477.356,46866.0,101.017102521393,287623.0,2.35,179.5,1.73,6.75,56.27087,3712000.0,596.152,5.8,8.09,57.0232031480119,1.75,0.2397,5.16,15337.0,9.15
2002-06-01,13477.356,46866.0,100.762674747767,287864.0,2.2,179.6,1.7,6.63,56.27087,3635200.0,596.152,5.8,7.95,53.9080649776182,1.75,0.6423,4.93,15298.0,9.15
2002-07-01,13531.741,46936.0,100.422042059959,288105.0,1.96,180.0,1.68,6.53,56.7026,3504250.0,652.139,5.8,7.9,48.2562166257774,1.73,1.0058,4.65,15256.0,9.199
2002-08-01,13531.741,46936.0,100.141327292995,288360.0,1.76,180.5,1.62,6.37,56.7026,3516800.0,652.139,5.7,7.58,48.7076452052338,1.74,0.9406,4.26,15171.0,9.199
2002-09-01,13531.741,46936.0,99.895749368969,288618.0,1.72,180.8,1.63,6.15,56.7026,3555000.0,652.139,5.7,7.4,46.7630369904512,1.75,1.2107,3.87,15119.0,9.199
2002-10-01,13549.421,46883.0,99.7103520856948,288870.0,1.65,181.2,1.58,6.32,57.91028,3555750.0,725.113,5.7,7.73,45.5427749651946,1.75,1.0499,3.94,15060.0,9.132
2002-11-01,13549.421,46883.0,99.7256241057642,289106.0,1.49,181.5,1.23,6.31,57.91028,3482400.0,725.113,5.9,7.62,47.8747501103986,1.34,0.8318,4.05,14992.0,9.132
2002-12-01,13549.421,46883.0,99.7230504783022,289313.0,1.45,181.8,1.19,6.21,57.91028,3482750.0,725.113,6.0,7.45,47.5248461326291,1.24,0.7745,4.03,14912.0,9.132
2003-01-01,13619.434,47027.0,99.5417396628028,289518.0,1.36,182.6,1.17,6.17,57.81906,3414500.0,721.524,5.8,7.35,47.3498941437444,1.24,0.7001,4.05,14866.0,9.048
2003-02-01,13619.434,47027.0,99.3809270481911,289714.0,1.3,183.6,1.17,5.95,57.81906,3437000.0,721.524,5.9,7.06,44.3759913048487,1.26,0.7282,3.9,14781.0,9.048
2003-03-01,13619.434,47027.0,99.46540635477,289911.0,1.24,183.9,1.13,5.89,57.81906,3540800.0,721.524,5.9,6.95,44.2455265722382,1.25,0.5758,3.81,14721.0,9.048
2003-04-01,13741.107,47342.0,99.9064123572301,290125.0,1.27,183.2,1.13,5.74,58.96101,3629750.0,723.377,6.0,6.85,46.6297625363917,1.26,0.3068,3.96,14609.0,8.932
2003-05-01,13741.107,47342.0,100.341206077799,290346.0,1.18,182.9,1.07,5.22,58.96101,3719200.0,723.377,6.1,6.38,49.3649327095127,1.26,0.307,3.57,14557.0,8.932
2003-06-01,13741.107,47342.0,100.499833219559,290584.0,1.01,183.1,0.92,4.97,58.96101,3701500.0,723.377,6.3,6.19,52.2927561166465,1.22,0.2753,3.33,14493.0,8.932
2003-07-01,13970.157,48012.0,100.502159381387,290820.0,1.12,183.7,0.9,5.49,58.64541,3616250.0,763.915,6.2,6.62,52.1439345372365,1.01,0.1183,3.98,14402.0,8.941
2003-08-01,13970.157,48012.0,100.411310220252,291072.0,1.31,184.5,0.95,5.88,58.64541,3596400.0,763.915,6.1,7.01,52.2689671417125,1.03,0.1698,4.45,14376.0,8.941
2003-09-01,13970.157,48012.0,100.375311637362,291321.0,1.24,185.1,0.94,5.72,58.64541,3575750.0,763.915,6.1,6.79,53.8006399608887,1.01,0.0127,4.27,14347.0,8.941
2003-10-01,14131.379,48450.0,100.525983808671,291574.0,1.25,184.9,0.92,5.7,59.44466,3486250.0,816.612,6.0,6.73,55.2053133705746,1.01,-0.213,4.29,14334.0,9.048
2003-11-01,14131.379,48450.0,100.822984637144,291807.0,1.34,185.0,0.93,5.65,59.44466,3373400.0,816.612,5.8,6.66,56.1324277913295,1.0,-0.2929,4.3,14316.0,9.048
2003-12-01,14131.379,48450.0,101.131084299068,292008.0,1.31,185.5,0.9,5.62,59.44466,3270250.0,816.612,5.7,6.6,58.5198481064585,0.98,-0.3017,4.27,14300.0,9.048
2004-01-01,14212.34,48633.0,101.415049437801,292192.0,1.24,186.3,0.88,5.54,59.8071,3148200.0,928.229,5.7,6.44,61.4746448395017,1.0,-0.4189,4.15,14290.0,9.042
2004-02-01,14212.34,48633.0,101.299574349548,292368.0,1.24,186.7,0.93,5.5,59.8071,3114750.0,928.229,5.6,6.27,62.4027894914544,1.01,-0.4944,4.08,14279.0,9.042
2004-03-01,14212.34,48633.0,101.129001758992,292561.0,1.19,187.1,0.94,5.33,59.8071,3046250.0,928.229,5.8,6.11,61.5773869871497,1.0,-0.4471,3.83,14287.0,9.042
2004-04-01,14323.017,48905.0,100.955061515137,292779.0,1.43,187.4,0.94,5.73,60.05487,3000750.0,967.703,5.6,6.46,61.8444978395583,1.0,-0.5895,4.35,14315.0,9.065
2004-05-01,14323.017,48905.0,100.875403921154,292997.0,1.78,188.2,1.02,6.04,60.05487,2975600.0,967.703,5.6,6.75,59.7237200899298,1.0,-0.4976,4.72,14342.0,9.065
2004-06-01,14323.017,48905.0,101.015584847611,293223.0,2.12,188.9,1.27,6.01,60.05487,2950750.0,967.703,5.6,6.78,61.3312553882262,1.03,-0.64,4.73,14332.0,9.065
2004-07-01,14457.832,49243.0,101.128835499902,293463.0,2.1,189.1,1.33,5.82,59.96643,2917000.0,1010.194,5.5,6.62,60.389811388082,1.26,-0.5558,4.5,14330.0,9.098
2004-08-01,14457.832,49243.0,101.103730057639,293719.0,2.02,189.2,1.48,5.65,59.96643,2891500.0,1010.194,5.4,6.46,59.4989423740179,1.43,-0.5188,4.28,14345.0,9.098
2004-09-01,14457.832,49243.0,100.98290417467,293971.0,2.12,189.8,1.65,5.46,59.96643,2862750.0,1010.194,5.4,6.27,61.3456786249972,1.61,-0.6498,4.13,14331.0,9.098
2004-10-01,14605.595,49623.0,100.89218285603,294230.0,2.23,190.8,1.76,5.47,60.63713,2778000.0,1010.647,5.5,6.21,61.8998493521016,1.76,-0.6111,4.1,14332.0,9.138
2004-11-01,14605.595,49623.0,100.95745401462,294466.0,2.5,191.7,2.07,5.52,60.63713,2734500.0,1010.647,5.4,6.2,64.9732163302884,1.93,-0.8571,4.19,14307.0,9.138
2004-12-01,14605.595,49623.0,101.095459898245,294694.0,2.67,191.7,2.19,5.47,60.63713,2719000.0,1010.647,5.4,6.15,66.8493609990995,2.16,-0.8409,4.23,14287.0,9.138
2005-01-01,14767.846,50068.0,101.080495083333,294914.0,2.86,191.6,2.33,5.36,60.91302,2723800.0,1228.657,5.3,6.02,66.0967302803212,2.28,-0.7692,4.22,14257.0,9.321
2005-02-01,14767.846,50068.0,100.922280004857,295105.0,3.03,192.4,2.54,5.2,60.91302,2686500.0,1228.657,5.4,5.82,67.8469994282217,2.5,-0.9483,4.17,14273.0,9.321
2005-03-01,14767.846,50068.0,100.688970640629,295287.0,3.3,193.1,2.74,5.4,60.91302,2659500.0,1228.657,5.2,6.06,68.08076825277,2.63,-0.8991,4.5,14269.0,9.321
2005-04-01,14839.707,50204.0,100.497412850476,295490.0,3.32,193.7,2.78,5.33,60.64153,2604400.0,1252.584,5.2,6.05,66.290413745532,2.79,-0.72,4.34,14250.0,9.445
2005-05-01,14839.707,50204.0,100.566493805505,295704.0,3.33,193.6,2.84,5.15,60.64153,2586250.0,1252.584,5.1,6.01,66.4794143416612,3.0,-0.7018,4.14,14256.0,9.445
2005-06-01,14839.707,50204.0,100.820837190724,295936.0,3.36,193.7,2.97,4.96,60.64153,2600000.0,1252.584,5.0,5.86,67.7982039323925,3.04,-0.7461,4.0,14227.0,9.445
2005-07-01,14956.291,50470.0,100.725744684697,296186.0,3.64,194.9,3.22,5.06,60.35856,2595200.0,1296.981,5.0,5.95,69.1415317571108,3.26,-0.8807,4.18,14226.0,9.557
2005-08-01,14956.291,50470.0,100.124597379754,296440.0,3.87,196.1,3.44,5.09,60.35856,2580750.0,1296.981,4.9,5.96,70.0831630720183,3.5,-0.887,4.26,14203.0,9.557
2005-09-01,14956.291,50470.0,99.3939342663389,296707.0,3.85,198.8,3.42,5.13,60.35856,2716500.0,1296.981,5.0,6.03,71.011588696116,3.62,-0.8252,4.2,14175.0,9.557
2005-10-01,15041.232,50629.0,99.1568070588087,296972.0,4.18,199.1,3.71,5.35,61.32008,2803400.0,1363.54,5.0,6.3,69.0557415955378,3.78,-0.7902,4.46,14192.0,9.686
2005-11-01,15041.232,50629.0,99.5497854378418,297207.0,4.33,198.1,3.88,5.42,61.32008,2701250.0,1363.54,5.0,6.39,71.1132069551844,4.0,-0.8365,4.54,14187.0,9.686
2005-12-01,15041.232,50629.0,100.136159975037,297431.0,4.35,198.1,3.89,5.37,61.32008,2639400.0,1363.54,4.9,6.32,72.9563842256618,4.16,-0.7296,4.47,14193.0,9.686
2006-01-01,15244.088,51200.0,100.400756233018,297647.0,4.45,199.3,4.24,5.29,61.55642,2557000.0,1387.911,4.7,6.24,74.8948110532568,4.29,-0.9461,4.42,14210.0,9.852
2006-02-01,15244.088,51200.0,100.351282598981,297854.0,4.68,199.4,4.43,5.35,61.55642,2507250.0,1387.911,4.8,6.27,75.3682491173962,4.49,-1.0591,4.57,14209.0,9.852
2006-03-01,15244.088,51200.0,100.217742439718,298060.0,4.77,199.7,4.51,5.53,61.55642,2455500.0,1387.911,4.7,6.41,76.5587280952945,4.59,-1.0641,4.72,14214.0,9.852
2006-04-01,15281.525,51210.0,99.9620339307776,298281.0,4.9,200.7,4.6,5.84,61.22142,2401000.0,1425.152,4.7,6.68,78.1582088587708,4.79,-1.0617,4.99,14226.0,9.957
2006-05-01,15281.525,51210.0,99.6754285203285,298496.0,5.0,201.3,4.72,5.95,61.22142,2383750.0,1425.152,4.6,6.75,78.1904269980514,4.94,-0.9971,5.11,14203.0,9.957
2006-06-01,15281.525,51210.0,99.6543215031458,298739.0,5.16,201.8,4.79,5.89,61.22142,2408500.0,1425.152,4.6,6.78,74.7909450170292,4.99,-0.8588,5.11,14213.0,9.957
2006-07-01,15304.517,51155.0,99.6910701909428,298996.0,5.22,202.9,4.95,5.85,61.3328,2449400.0,1444.791,4.7,6.76,75.9610066857322,5.24,-0.8855,5.09,14188.0,10.126
2006-08-01,15304.517,51155.0,99.7909382780681,299263.0,5.08,203.8,4.96,5.68,61.3328,2466250.0,1444.791,4.7,6.59,77.6876741734619,5.25,-0.9657,4.88,14159.0,10.126
2006-09-01,15304.517,51155.0,100.11135276238,299554.0,4.97,202.8,4.81,5.51,61.3328,2446200.0,1444.791,4.5,6.43,78.5390197724781,5.25,-0.9006,4.72,14125.0,10.126
2006-10-01,15433.643,51455.0,100.538111575194,299835.0,5.01,201.9,4.92,5.51,61.82689,2446250.0,1398.202,4.4,6.42,81.0230945054492,5.25,-0.9919,4.73,14075.0,10.254
2006-11-01,15433.643,51455.0,100.772873749546,300094.0,5.01,202.0,4.94,5.33,61.82689,2476000.0,1398.202,4.5,6.2,82.9852166505966,5.25,-0.9662,4.6,14041.0,10.254
2006-12-01,15433.643,51455.0,100.890170651828,300340.0,4.94,203.1,4.85,5.32,61.82689,2481200.0,1398.202,4.4,6.22,85.1180762024554,5.24,-0.945,4.56,14015.0,10.254
2007-01-01,15478.956,51492.0,100.922685872481,300574.0,5.06,203.437,4.98,5.4,62.25297,2524250.0,1325.943,4.6,6.34,85.5371929852494,5.25,-1.0533,4.76,14008.0,10.399
2007-02-01,15478.956,51492.0,100.695969541051,300802.0,5.05,204.226,5.03,5.39,62.25297,2569250.0,1325.943,4.5,6.28,87.572929832358,5.26,-1.1155,4.72,13997.0,10.399
2007-03-01,15478.956,51492.0,100.41977728007,301021.0,4.92,205.288,4.94,5.3,62.25297,2519000.0,1325.943,4.4,6.27,85.420870517265,5.26,-0.8767,4.56,13970.0,10.399
2007-04-01,15577.779,51705.0,100.242943579297,301254.0,4.93,205.904,4.87,5.47,61.57219,2496000.0,1400.804,4.5,6.39,89.4411136237305,5.25,-1.0277,4.69,13945.0,10.469
2007-05-01,15577.779,51705.0,100.181655382444,301483.0,4.91,206.755,4.73,5.47,61.57219,2447750.0,1400.804,4.4,6.39,92.0211871728723,5.25,-0.9805,4.75,13929.0,10.469
2007-06-01,15577.779,51705.0,100.140322244317,301739.0,4.96,207.234,4.61,5.79,61.57219,2482000.0,1400.804,4.6,6.7,92.6925232843958,5.25,-0.7755,5.1,13911.0,10.469
2007-07-01,15671.605,51882.0,100.116830875635,302004.0,4.96,207.603,4.82,5.73,61.84826,2542250.0,1345.84,4.7,6.65,93.5409655045815,5.26,-0.5966,5.0,13889.0,10.595
2007-08-01,15671.605,51882.0,99.8839624112372,302267.0,4.47,207.667,4.2,5.79,61.84826,2553000.0,1345.84,4.6,6.65,88.4166891834622,5.02,0.6761,4.67,13828.0,10.595
2007-09-01,15671.605,51882.0,99.6247407576299,302546.0,4.14,208.547,3.89,5.74,61.84826,2537200.0,1345.84,4.7,6.59,91.4896815321224,4.94,1.0495,4.52,13790.0,10.595
2007-10-01,15767.146,52066.0,99.3254973609038,302807.0,4.1,209.19,3.9,5.66,62.71924,2561750.0,1368.063,4.7,6.48,95.1495310340758,4.76,0.5782,4.53,13764.0,10.703
2007-11-01,15767.146,52066.0,99.0350928603398,303054.0,3.5,210.834,3.27,5.44,62.71924,2616750.0,1368.063,4.7,6.4,91.0900454847074,4.49,1.293,4.15,13757.0,10.703
2007-12-01,15767.146,52066.0,98.8642305935344,303287.0,3.26,211.445,3.0,5.49,62.71924,2712000.0,1368.063,5.0,6.65,91.88257424806,4.24,1.6498,4.1,13746.0,10.703
2008-01-01,15702.906,51740.0,98.6999957050907,303506.0,2.71,212.174,2.75,5.33,64.17278,2798750.0,1260.771,5.0,6.54,85.9213755646954,3.94,1.34,3.74,13725.0,10.639
2008-02-01,15702.906,51740.0,98.3047342394389,303711.0,2.05,212.687,2.12,5.53,64.17278,2844250.0,1260.771,4.9,6.82,84.648946377871,2.98,1.189,3.74,13696.0,10.639
2008-03-01,15702.906,51740.0,97.8282067035371,303907.0,1.54,213.448,1.26,5.51,64.17278,2912800.0,1260.771,5.1,6.89,82.1694608565998,2.61,2.0438,3.51,13659.0,10.639
2008-04-01,15792.773,51923.0,97.2910626620568,304117.0,1.74,213.942,1.29,5.55,63.85172,2964000.0,1285.329,5.0,6.97,85.9222184811301,2.28,1.6834,3.68,13599.0,10.645
2008-05-01,15792.773,51923.0,96.9054047296517,304323.0,2.06,215.208,1.73,5.57,63.85172,3013600.0,1285.329,5.4,6.93,88.2616862168646,1.98,1.0248,3.88,13564.0,10.645
2008-06-01,15792.773,51923.0,96.7841261116202,304556.0,2.42,217.463,1.86,5.68,63.85172,3057750.0,1285.329,5.6,7.07,84.2632652803189,2.0,1.3031,4.1,13504.0,10.645
2008-07-01,15709.562,51523.0,96.9906470577168,304798.0,2.28,219.016,1.63,5.67,67.28455,3176250.0,1226.043,5.8,7.16,78.9506439647417,2.01,1.5473,4.01,13430.0,10.418
2008-08-01,15709.562,51523.0,97.2522888276071,305045.0,2.18,218.69,1.72,5.64,67.28455,3378000.0,1226.043,6.1,7.15,78.3181756665947,2.0,1.5313,3.89,13358.0,10.418
2008-09-01,15709.562,51523.0,97.3296181366442,305309.0,1.91,218.877,1.13,5.65,67.28455,3521750.0,1226.043,6.1,7.31,74.0719372982561,1.81,2.989,3.69,13275.0,10.418
2008-10-01,15366.607,50281.0,96.9707549079315,305554.0,1.42,216.995,0.67,6.28,73.24516,3731000.0,721.414,6.5,8.88,57.4156275770414,0.97,8.1734,3.81,13147.0,9.548
2008-11-01,15366.607,50281.0,96.7098382467601,305786.0,1.07,213.153,0.19,6.12,73.24516,4096600.0,721.414,6.8,9.21,51.779607322696,0.39,6.4847,3.53,13034.0,9.548
2008-12-01,15366.607,50281.0,96.7022458199887,306004.0,0.49,211.398,0.03,5.05,73.24516,4522250.0,721.414,7.3,8.43,51.7366185845279,0.16,5.8909,2.42,12850.0,9.548
2009-01-01,15187.475,49594.0,96.7095750169425,306208.0,0.44,211.933,0.13,5.05,77.10496,4861200.0,1082.708,7.8,8.14,51.378472757175,0.15,3.9736,2.52,12561.0,9.155
2009-02-01,15187.475,49594.0,96.6831007680585,306402.0,0.62,212.705,0.3,5.27,77.10496,5297000.0,1082.708,8.3,8.08,47.3830488568414,0.22,3.708,2.87,12380.0,9.155
2009-03-01,15187.475,49594.0,96.8884155002355,306588.0,0.64,212.495,0.21,5.5,77.10496,5765750.0,1082.708,8.7,8.42,44.3909764859095,0.18,3.655,2.82,12208.0,9.155
2009-04-01,15161.772,49408.0,97.3440407981809,306787.0,0.55,212.709,0.16,5.39,80.28013,6184500.0,1161.627,9.0,8.39,50.0141656789715,0.15,2.6761,2.93,12030.0,8.827
